film_code,cinema_code,tickets_sold,tickets_out,show_time,ticket_use
1483,529,422,0,4,422
1483,474,519,1,4,518
1483,182,555,0,2,555
1483,35,443,0,3,443
1483,248,608,0,4,608
1483,380,487,0,5,487
1483,417,403,0,5,403
1483,259,483,0,3,483
1483,455,456,0,6,456
1483,51,368,0,4,368
1483,180,411,0,6,411
1483,175,500,0,12,500
1483,396,292,0,3,292
1483,312,360,0,7,360
1483,442,360,0,2,360
1483,221,346,0,3,346
1483,528,287,0,6,287
1483,307,344,0,4,344
1483,184,341,0,7,341
1483,166,487,0,4,487
1483,181,267,0,6,267
1483,164,366,0,8,366
1483,57,256,0,7,256
1483,98,235,0,6,235
1483,39,234,0,3,234
1483,50,170,0,4,170
1483,291,353,0,6,353
1483,169,216,0,6,216
1483,165,259,0,4,259
1483,456,258,0,4,258
1483,88,200,0,6,200
1483,245,310,0,3,310
1483,142,181,0,7,181
1483,210,218,0,2,218
1483,194,335,0,3,335
1483,415,225,0,2,225
1483,475,222,0,6,222
1483,33,154,0,6,154
1483,196,204,0,4,204
1483,222,174,0,4,174
1483,499,115,0,2,115
1483,362,164,0,4,164
1483,321,227,0,2,227
1483,453,209,0,5,209
1483,468,170,0,2,170
1483,152,132,0,2,132
1483,62,145,0,14,145
1483,159,143,0,2,143
1483,365,141,0,10,141
1483,428,139,0,2,139
1483,168,96,0,3,96
1483,531,154,0,4,154
1483,338,115,0,3,115
1483,158,123,0,8,123
1483,91,84,0,7,84
1483,463,137,2,1,135
1483,454,160,0,2,160
1483,286,102,0,2,102
1483,155,110,0,3,110
1483,314,95,0,4,95
1483,491,68,0,2,68
1483,464,74,0,1,74
1483,425,95,0,2,95
1483,381,91,0,4,91
1483,253,72,0,3,72
1483,486,96,0,1,96
1483,285,41,0,6,41
1483,461,75,0,3,75
1483,315,70,4,2,66
1483,292,56,0,4,56
1483,441,61,0,8,61
1483,432,35,0,2,35
1483,324,36,0,2,36
1483,397,39,0,3,39
1483,451,34,0,4,34
1483,472,17,0,2,17
1483,473,26,0,1,26
1483,479,11,0,2,11
1483,341,16,0,4,16
1483,339,9,0,4,9
1483,448,4492,0,28,4492
1483,304,2759,0,15,2759
1483,163,1553,0,8,1553
1483,344,1381,0,8,1381
1483,524,1291,7,16,1284
1483,489,1053,0,30,1053
1483,450,1027,0,6,1027
1483,72,1237,0,8,1237
1483,352,950,0,7,950
1483,452,932,2,6,930
1483,141,910,0,5,910
1483,73,1119,0,9,1119
1483,71,835,1,3,834
1483,195,1496,0,12,1496
1483,183,1468,0,7,1468
1483,513,1181,0,8,1181
1483,266,719,0,6,719
1483,34,806,0,8,806
1483,89,599,0,6,599
1483,518,799,6,16,793
1483,182,1010,0,3,1010
1483,32,795,0,16,795
1483,485,492,0,4,492
1483,522,478,0,8,478
1483,445,475,0,10,475
1483,429,542,0,4,542
1483,431,432,0,12,432
1483,262,513,0,3,513
1483,390,595,0,9,595
1483,529,405,0,4,405
1483,474,513,0,4,513
1483,172,462,0,5,462
1483,417,441,0,5,441
1483,221,506,0,2,506
1483,35,410,0,3,410
1483,259,485,0,3,485
1483,380,429,0,5,429
1483,456,463,0,6,463
1483,184,433,3,7,430
1483,455,420,7,6,413
1483,180,426,0,4,426
1483,181,334,0,6,334
1483,307,395,0,4,395
1483,528,326,3,6,323
1483,475,446,0,8,446
1483,396,309,0,3,309
1483,175,505,0,12,505
1483,415,370,0,2,370
1483,312,307,0,7,307
1483,51,249,0,3,249
1483,164,322,0,8,322
1483,166,390,0,4,390
1483,169,229,0,6,229
1483,165,274,0,3,274
1483,442,270,0,2,270
1483,88,205,0,6,205
1483,57,195,0,7,195
1483,98,188,0,6,188
1483,142,187,0,7,187
1483,39,187,0,3,187
1483,245,297,0,3,297
1483,196,236,0,4,236
1483,210,210,0,2,210
1483,33,168,0,6,168
1483,152,200,0,2,200
1483,222,199,0,4,199
1483,463,259,3,1,256
1483,291,278,0,6,278
1483,50,123,0,4,123
1483,194,293,0,3,293
1483,91,143,0,7,143
1483,365,185,5,10,180
1483,428,183,0,2,183
1483,468,181,0,2,181
1483,453,228,0,5,228
1483,62,164,0,14,164
1483,499,87,0,2,87
1483,159,144,0,2,144
1483,158,140,0,8,140
1483,155,107,0,3,107
1483,362,113,0,4,113
1483,338,98,0,3,98
1483,321,153,0,2,153
1483,314,100,0,4,100
1483,168,68,0,3,68
1483,315,114,0,2,114
1483,480,95,0,1,95
1483,464,68,0,1,68
1483,531,84,0,4,84
1483,285,46,0,6,46
1483,454,90,0,2,90
1483,253,54,0,3,54
1483,441,73,0,8,73
1483,491,40,0,2,40
1483,461,69,0,3,69
1483,286,47,0,2,47
1483,432,41,0,2,41
1483,425,45,0,2,45
1483,486,60,0,1,60
1483,479,32,0,2,32
1483,324,35,0,2,35
1483,381,40,0,4,40
1483,292,40,0,4,40
1483,472,34,0,2,34
1483,460,37,0,2,37
1483,339,29,0,4,29
1483,473,31,0,1,31
1483,451,23,0,4,23
1483,397,21,0,3,21
1483,341,14,0,4,14
1483,448,3865,0,21,3865
1483,304,2633,0,15,2633
1483,163,1592,0,9,1592
1483,344,1399,0,8,1399
1483,524,1204,0,11,1204
1483,450,1136,1,6,1135
1483,489,938,2,27,936
1483,452,849,0,6,849
1483,73,1058,0,9,1058
1483,352,827,0,7,827
1483,71,806,1,3,805
1483,72,989,2,8,987
1483,141,782,0,5,782
1483,183,1361,0,7,1361
1483,195,1326,0,12,1326
1483,34,853,0,8,853
1483,266,644,0,6,644
1483,513,940,0,8,940
1483,89,555,0,6,555
1483,182,888,0,3,888
1483,32,689,0,16,689
1483,485,458,0,4,458
1483,522,404,4,8,400
1483,429,550,0,4,550
1483,474,541,0,4,541
1483,518,425,9,13,416
1483,431,374,0,12,374
1483,445,365,0,10,365
1483,529,365,0,4,365
1483,390,521,0,9,521
1483,262,430,0,3,430
1483,380,452,0,5,452
1483,35,402,0,3,402
1483,172,381,0,5,381
1483,180,428,0,4,428
1483,528,341,0,6,341
1483,417,333,0,5,333
1483,396,301,0,3,301
1483,175,500,0,12,500
1483,456,426,0,6,426
1483,455,371,1,6,370
1483,221,363,0,3,363
1483,181,307,0,6,307
1483,184,380,0,8,380
1483,259,338,0,3,338
1483,475,371,0,8,371
1483,442,313,0,2,313
1483,164,355,0,8,355
1483,307,295,0,4,295
1483,312,292,0,7,292
1483,165,272,0,4,272
1483,166,358,0,4,358
1483,98,187,0,6,187
1483,142,188,0,7,188
1483,245,309,0,3,309
1483,51,191,0,3,191
1483,39,191,0,3,191
1483,210,212,0,2,212
1483,88,169,0,6,169
1483,415,233,0,2,233
1483,57,162,0,7,162
1483,194,318,0,3,318
1483,169,171,0,6,171
1483,222,195,0,4,195
1483,196,211,0,4,211
1483,155,202,0,4,202
1483,291,263,0,6,263
1483,33,139,0,6,139
1483,50,111,0,4,111
1483,159,170,0,2,170
1483,365,165,0,10,165
1483,499,96,0,2,96
1483,91,110,0,7,110
1483,321,218,0,2,218
1483,428,154,0,2,154
1483,453,195,0,5,195
1483,463,174,2,1,172
1483,480,162,16,2,146
1483,62,138,0,14,138
1483,468,137,0,2,137
1483,362,127,0,4,127
1483,152,111,0,2,111
1483,158,113,0,8,113
1483,338,91,0,3,91
1483,314,100,0,4,100
1483,253,86,0,3,86
1483,454,117,0,2,117
1483,531,97,0,4,97
1483,168,56,0,3,56
1483,315,110,1,2,109
1483,381,84,0,4,84
1483,286,72,0,2,72
1483,441,71,0,8,71
1483,464,44,0,1,44
1483,491,35,0,2,35
1483,324,43,0,2,43
1483,432,37,0,2,37
1483,479,32,0,2,32
1483,292,36,0,4,36
1483,460,35,0,2,35
1483,285,17,0,6,17
1483,425,26,0,2,26
1483,461,30,0,2,30
1483,397,24,0,3,24
1483,473,30,0,1,30
1483,341,21,0,4,21
1483,451,20,0,4,20
1483,339,10,0,4,10
1483,472,7,0,2,7
1483,448,3733,0,24,3733
1483,304,2869,0,16,2869
1483,163,1818,0,10,1818
1483,344,1379,0,8,1379
1483,524,1354,0,14,1354
1483,450,1168,0,6,1168
1483,352,1095,0,7,1095
1483,73,1145,0,9,1145
1483,72,1122,10,8,1112
1483,489,884,0,26,884
1483,195,1592,0,12,1592
1483,71,842,0,3,842
1483,452,796,0,6,796
1483,141,796,0,5,796
1483,183,1307,0,7,1307
1483,266,679,0,6,679
1483,34,770,0,8,770
1483,89,604,0,6,604
1483,262,901,0,5,901
1483,513,888,0,7,888
1483,182,1036,0,4,1036
1483,32,691,0,16,691
1483,518,626,9,19,617
1483,485,461,0,4,461
1483,445,527,0,12,527
1483,522,395,0,8,395
1483,35,528,0,4,528
1483,390,576,0,9,576
1483,474,518,0,3,518
1483,429,430,0,4,430
1483,380,438,0,6,438
1483,172,388,0,5,388
1483,180,454,0,4,454
1483,307,448,0,4,448
1483,529,296,0,4,296
1483,431,355,0,12,355
1483,417,356,0,5,356
1483,455,396,3,6,393
1483,396,310,0,3,310
1483,166,514,0,4,514
1483,259,350,0,3,350
1483,175,395,0,12,395
1483,181,287,0,6,287
1483,221,310,0,3,310
1483,528,238,3,6,235
1483,51,240,0,3,240
1483,164,329,0,8,329
1483,245,371,0,3,371
1483,291,395,0,6,395
1483,184,271,0,7,271
1483,165,277,0,4,277
1483,39,226,0,3,226
1483,98,216,0,6,216
1483,475,301,1,4,300
1483,456,281,0,4,281
1483,312,255,0,7,255
1483,442,258,1,2,257
1483,169,203,0,6,203
1483,194,378,0,3,378
1483,57,184,0,7,184
1483,196,205,0,4,205
1483,142,158,0,6,158
1483,155,216,0,4,216
1483,210,197,0,2,197
1483,415,205,0,2,205
1483,33,138,0,6,138
1483,453,252,0,5,252
1483,152,168,0,2,168
1483,338,153,0,4,153
1483,365,156,0,10,156
1483,362,155,0,4,155
1483,159,153,0,2,153
1483,321,209,0,2,209
1483,499,101,0,2,101
1483,222,123,0,4,123
1483,428,138,0,2,138
1483,88,98,0,6,98
1483,62,128,0,14,128
1483,480,192,7,2,185
1483,158,122,0,8,122
1483,91,76,0,7,76
1483,314,100,0,4,100
1483,315,137,0,2,137
1483,253,93,0,3,93
1483,463,106,0,1,106
1483,531,101,0,3,101
1483,464,75,0,2,75
1483,168,53,0,3,53
1483,454,98,0,2,98
1483,381,96,0,4,96
1483,286,59,0,2,59
1483,50,38,0,3,38
1483,479,45,0,2,45
1483,441,70,0,8,70
1483,292,54,0,4,54
1483,285,29,0,6,29
1483,491,32,0,2,32
1483,432,34,0,2,34
1483,472,32,0,2,32
1483,460,36,0,2,36
1483,324,22,0,2,22
1483,473,37,0,1,37
1483,339,22,0,4,22
1483,425,14,0,2,14
1483,397,7,0,3,7
1483,448,4568,0,31,4568
1483,304,2938,0,16,2938
1483,163,1744,0,9,1744
1483,524,1460,0,14,1460
1483,195,2595,0,14,2595
1483,344,1348,0,8,1348
1483,450,1354,0,6,1354
1483,489,1305,2,26,1303
1483,352,1268,0,8,1268
1483,183,2087,0,7,2087
1483,182,2075,0,6,2075
1483,72,1387,0,8,1387
1483,141,1075,5,5,1070
1483,73,1212,0,9,1212
1483,452,958,0,6,958
1483,71,834,3,3,831
1483,34,947,0,8,947
1483,89,667,0,6,667
1483,266,645,0,6,645
1483,518,780,2,18,778
1483,380,1992,0,6,1992
1483,32,824,0,16,824
1483,445,654,0,12,654
1483,485,518,0,4,518
1483,175,970,0,12,970
1483,262,630,0,3,630
1483,522,402,1,8,401
1483,35,565,0,4,565
1483,417,570,0,5,570
1483,429,537,0,4,537
1483,390,636,0,9,636
1483,431,523,0,12,523
1483,164,736,0,8,736
1483,180,606,0,4,606
1483,166,783,0,4,783
1483,529,435,3,4,432
1483,172,452,0,5,452
1483,165,564,0,4,564
1483,221,556,0,3,556
1483,259,550,0,3,550
1483,181,454,0,7,454
1483,396,397,0,4,397
1483,307,463,0,4,463
1483,455,445,11,6,434
1483,159,500,0,2,500
1483,245,524,0,3,524
1483,51,326,0,3,326
1483,98,310,0,6,310
1483,474,623,0,4,623
1483,442,383,3,2,380
1483,50,246,0,7,246
1483,57,292,0,7,292
1483,312,360,0,7,360
1483,194,556,0,3,556
1483,210,334,0,3,334
1483,475,361,0,8,361
1483,39,257,0,3,257
1483,169,244,11,6,233
1483,291,418,0,6,418
1483,155,312,0,4,312
1483,528,471,0,6,471
1483,88,234,0,6,234
1483,453,415,0,7,415
1483,184,517,40,7,477
1483,321,411,0,2,411
1483,338,255,0,4,255
1483,365,279,0,10,279
1483,499,197,0,2,197
1483,222,235,0,4,235
1483,415,268,0,2,268
1483,33,184,0,6,184
1483,83,182,0,10,182
1483,314,250,0,4,250
1483,142,173,0,6,173
1483,196,221,0,4,221
1483,362,232,0,4,232
1483,152,390,0,2,390
1483,464,189,0,2,189
1483,286,216,0,2,216
1483,456,379,0,4,379
1483,168,150,0,3,150
1483,463,227,2,1,225
1483,428,175,0,2,175
1483,454,240,0,2,240
1483,62,131,0,14,131
1483,324,129,0,4,129
1483,158,128,0,8,128
1483,292,292,0,4,292
1483,91,80,0,7,80
1483,479,93,0,2,93
1483,381,235,0,4,235
1483,513,122,0,8,122
1483,253,85,0,3,85
1483,285,50,0,6,50
1483,531,66,0,3,66
1483,425,121,0,2,121
1483,491,40,0,2,40
1483,472,44,0,2,44
1483,480,100,0,1,100
1483,339,50,0,4,50
1483,397,36,0,3,36
1483,432,44,0,4,44
1483,460,31,0,2,31
1483,473,76,0,1,76
1483,441,51,0,8,51
1483,341,10,0,4,10
1483,448,4426,0,30,4426
1483,304,2740,0,16,2740
1483,163,1496,0,9,1496
1483,450,1331,2,6,1329
1483,344,1302,0,8,1302
1483,524,962,0,14,962
1483,489,898,0,25,898
1483,71,802,3,3,799
1483,452,763,0,6,763
1483,352,692,0,7,692
1483,72,874,0,8,874
1483,73,847,0,9,847
1483,141,667,0,5,667
1483,195,1205,0,14,1205
1483,183,1088,0,7,1088
1483,182,1063,0,3,1063
1483,34,623,0,7,623
1483,89,484,0,6,484
1483,485,479,0,4,479
1483,266,413,0,6,413
1483,445,489,0,12,489
1483,518,478,1,15,477
1483,429,502,0,4,502
1483,32,492,0,16,492
1483,522,315,3,8,312
1483,474,471,0,3,471
1483,529,360,0,4,360
1483,35,387,0,4,387
1483,390,492,0,9,492
1483,172,342,0,5,342
1483,396,320,0,4,320
1483,221,373,0,3,373
1483,431,295,0,12,295
1483,39,295,0,6,295
1483,380,311,0,4,311
1483,259,314,0,3,314
1483,210,300,0,3,300
1483,455,294,2,6,292
1483,181,259,0,7,259
1483,528,231,0,6,231
1483,180,290,0,4,290
1483,51,232,0,4,232
1483,175,320,0,12,320
1483,442,259,0,2,259
1483,417,212,0,5,212
1483,169,211,0,6,211
1483,184,241,4,7,237
1483,262,192,0,3,192
1483,456,261,0,4,261
1483,307,234,0,4,234
1483,245,307,0,4,307
1483,312,224,0,7,224
1483,415,229,0,2,229
1483,164,223,0,8,223
1483,57,153,0,7,153
1483,98,153,0,6,153
1483,291,268,0,6,268
1483,142,144,0,6,144
1483,166,257,0,4,257
1483,50,109,0,7,109
1483,475,261,0,8,261
1483,155,169,0,4,169
1483,194,239,0,3,239
1483,165,148,0,4,148
1483,152,144,0,2,144
1483,196,142,0,5,142
1483,428,156,0,2,156
1483,88,111,0,6,111
1483,513,105,0,6,105
1483,62,126,0,16,126
1483,222,109,0,4,109
1483,453,158,0,6,158
1483,168,80,0,5,80
1483,365,114,0,10,114
1483,33,77,0,6,77
1483,338,94,0,4,94
1483,158,94,0,8,94
1483,362,93,0,4,93
1483,432,79,0,8,79
1483,491,70,0,2,70
1483,314,83,0,6,83
1483,425,91,0,2,91
1483,464,68,0,2,68
1483,91,53,0,7,53
1483,463,88,0,1,88
1483,479,64,0,3,64
1483,83,49,0,10,49
1483,321,88,0,2,88
1483,499,40,2,2,38
1483,253,56,0,3,56
1483,324,53,0,4,53
1483,531,55,0,3,55
1483,441,63,0,8,63
1483,285,27,0,6,27
1483,286,32,0,2,32
1483,480,37,0,1,37
1483,454,43,0,2,43
1483,381,38,0,4,38
1483,473,44,0,1,44
1483,460,29,0,2,29
1483,339,23,0,4,23
1483,472,13,0,2,13
1483,397,14,0,3,14
1483,341,13,0,4,13
1483,448,4413,0,30,4413
1483,304,2919,0,16,2919
1483,163,1560,0,9,1560
1483,344,1352,0,8,1352
1483,450,1355,0,6,1355
1483,489,1026,0,30,1026
1483,524,992,0,14,992
1483,352,876,0,8,876
1483,71,887,0,3,887
1483,452,817,0,6,817
1483,73,931,0,9,931
1483,72,863,0,8,863
1483,141,643,0,5,643
1483,34,737,0,7,737
1483,183,1052,0,7,1052
1483,195,1051,0,14,1051
1483,266,556,0,6,556
1483,89,553,0,7,553
1483,182,937,0,3,937
1483,485,458,0,4,458
1483,518,501,0,15,501
1483,445,453,0,12,453
1483,35,524,0,7,524
1483,522,340,0,7,340
1483,32,488,0,16,488
1483,429,469,0,4,469
1483,390,522,0,9,522
1483,529,341,0,4,341
1483,474,464,1,3,463
1483,172,327,0,5,327
1483,380,431,0,4,431
1483,221,401,0,3,401
1483,262,318,0,3,318
1483,396,310,0,4,310
1483,291,522,0,6,522
1483,180,345,0,4,345
1483,39,285,0,6,285
1483,259,327,0,3,327
1483,431,255,0,12,255
1483,51,252,0,4,252
1483,210,281,0,2,281
1483,417,230,0,5,230
1483,181,242,0,7,242
1483,528,221,0,6,221
1483,98,217,0,6,217
1483,307,260,0,4,260
1483,456,270,0,4,270
1483,455,249,0,6,249
1483,184,249,0,7,249
1483,169,218,0,6,218
1483,312,245,0,7,245
1483,166,344,0,4,344
1483,165,242,0,4,242
1483,50,187,0,7,187
1483,175,250,0,12,250
1483,57,167,0,7,167
1483,245,278,0,4,278
1483,442,205,0,2,205
1483,222,194,0,6,194
1483,475,247,0,8,247
1483,142,123,0,6,123
1483,164,166,0,8,166
1483,194,231,0,3,231
1483,196,152,0,5,152
1483,415,156,0,2,156
1483,152,272,0,2,272
1483,362,155,0,4,155
1483,338,135,0,4,135
1483,33,100,0,6,100
1483,88,100,0,6,100
1483,428,138,0,2,138
1483,155,113,0,3,113
1483,158,119,0,8,119
1483,463,136,1,1,135
1483,453,149,0,6,149
1483,365,109,0,10,109
1483,479,94,0,3,94
1483,91,75,0,7,75
1483,62,107,0,16,107
1483,168,69,0,6,69
1483,321,135,0,2,135
1483,83,65,0,10,65
1483,432,75,0,8,75
1483,464,74,0,2,74
1483,381,180,0,4,180
1483,314,70,0,4,70
1483,491,46,0,2,46
1483,286,52,0,2,52
1483,499,35,0,2,35
1483,324,44,0,4,44
1483,480,51,12,1,39
1483,253,39,0,3,39
1483,285,26,0,6,26
1483,292,40,0,4,40
1483,531,37,0,3,37
1483,425,36,0,2,36
1483,513,21,0,8,21
1483,441,36,0,8,36
1483,454,35,0,2,35
1483,473,34,0,1,34
1483,460,25,0,2,25
1483,472,18,0,2,18
1483,397,17,0,3,17
1483,339,11,0,4,11
1483,341,9,0,4,9
1483,448,4371,0,27,4371
1483,304,3055,0,16,3055
1483,163,1673,0,10,1673
1483,450,1508,2,6,1506
1483,344,1396,0,8,1396
1483,489,1261,0,30,1261
1483,524,1199,0,14,1199
1483,352,1098,0,8,1098
1483,71,901,0,3,901
1483,72,1316,0,8,1316
1483,452,854,0,6,854
1483,73,1006,0,9,1006
1483,141,760,0,7,760
1483,89,734,0,7,734
1483,195,1122,0,14,1122
1483,266,593,0,6,593
1483,34,731,0,7,731
1483,183,953,0,7,953
1483,182,915,0,3,915
1483,518,627,0,15,627
1483,485,467,0,4,467
1483,32,600,0,16,600
1483,445,460,0,12,460
1483,522,357,4,7,353
1483,35,518,0,4,518
1483,429,490,0,4,490
1483,529,390,0,4,390
1483,390,532,0,9,532
1483,380,503,0,4,503
1483,180,454,0,4,454
1483,396,348,0,4,348
1483,474,348,0,3,348
1483,431,312,0,11,312
1483,259,375,0,3,375
1483,262,301,0,3,301
1483,172,295,0,5,295
1483,181,299,0,7,299
1483,456,411,7,6,404
1483,221,342,0,3,342
1483,455,322,4,6,318
1483,175,366,0,12,366
1483,528,251,0,6,251
1483,39,271,0,6,271
1483,51,243,0,4,243
1483,291,420,0,6,420
1483,307,287,0,4,287
1483,210,285,0,2,285
1483,169,234,0,6,234
1483,50,214,0,7,214
1483,417,203,0,5,203
1483,166,348,0,4,348
1483,442,243,0,2,243
1483,513,192,0,6,192
1483,312,221,0,7,221
1483,184,216,0,7,216
1483,245,285,0,4,285
1483,475,338,0,10,338
1483,98,167,0,6,167
1483,222,191,0,6,191
1483,57,144,0,7,144
1483,88,132,0,6,132
1483,194,258,0,3,258
1483,165,143,0,4,143
1483,432,216,0,8,216
1483,428,158,0,2,158
1483,164,153,0,8,153
1483,142,104,0,5,104
1483,33,103,0,6,103
1483,338,121,0,4,121
1483,314,135,0,6,135
1483,155,122,0,3,122
1483,453,158,0,6,158
1483,362,124,0,4,124
1483,415,116,0,2,116
1483,196,109,0,5,109
1483,463,128,0,1,128
1483,321,132,0,2,132
1483,62,94,0,16,94
1483,365,88,0,10,88
1483,491,67,0,2,67
1483,158,84,0,8,84
1483,286,67,0,2,67
1483,324,70,0,4,70
1483,454,98,0,4,98
1483,285,47,0,6,47
1483,464,57,0,2,57
1483,381,80,0,4,80
1483,479,52,0,3,52
1483,168,41,0,6,41
1483,91,40,0,7,40
1483,499,40,0,2,40
1483,425,62,0,3,62
1483,83,34,0,10,34
1483,253,45,0,3,45
1483,480,54,0,1,54
1483,531,50,0,3,50
1483,292,39,0,4,39
1483,460,33,0,2,33
1483,472,23,0,2,23
1483,441,19,0,8,19
1483,339,18,0,4,18
1483,397,14,0,3,14
1483,473,17,0,1,17
1483,341,9,0,4,9
1483,448,3677,0,23,3677
1483,304,2933,0,16,2933
1483,344,1415,0,8,1415
1483,163,1403,0,9,1403
1483,450,1310,0,6,1310
1483,524,1208,0,14,1208
1483,489,1119,0,28,1119
1483,71,948,0,3,948
1483,352,929,0,8,929
1483,72,1161,0,8,1161
1483,73,905,0,9,905
1483,141,679,0,7,679
1483,89,669,0,7,669
1483,452,648,0,6,648
1483,513,843,0,6,843
1483,182,1008,0,3,1008
1483,195,1004,0,14,1004
1483,34,784,0,7,784
1483,518,669,1,13,668
1483,485,465,0,4,465
1483,183,863,0,7,863
1483,266,457,0,6,457
1483,445,482,0,12,482
1483,32,559,0,16,559
1483,522,343,0,7,343
1483,474,556,0,4,556
1483,429,477,0,4,477
1483,35,470,0,6,470
1483,529,322,0,4,322
1483,390,477,0,7,477
1483,380,429,0,4,429
1483,431,321,0,10,321
1483,172,318,0,5,318
1483,396,315,0,4,315
1483,39,321,0,6,321
1483,181,281,0,7,281
1483,175,360,0,12,360
1483,180,362,0,4,362
1483,51,248,0,4,248
1483,417,236,0,5,236
1483,259,279,0,3,279
1483,248,296,0,4,296
1483,221,244,0,2,244
1483,210,242,0,2,242
1483,456,257,0,4,257
1483,169,194,0,6,194
1483,166,282,0,4,282
1483,442,208,0,2,208
1483,50,158,0,7,158
1483,312,192,0,7,192
1483,245,255,0,4,255
1483,57,150,0,7,150
1483,262,153,0,3,153
1483,165,169,0,3,169
1483,291,231,0,6,231
1483,455,164,1,6,163
1483,98,130,0,6,130
1483,475,246,1,8,245
1483,222,151,0,6,151
1483,194,228,0,3,228
1483,362,160,0,4,160
1483,88,109,0,6,109
1483,164,153,0,8,153
1483,432,271,0,8,271
1483,307,125,0,4,125
1483,33,95,0,6,95
1483,428,128,0,2,128
1483,463,144,1,1,143
1483,196,113,0,5,113
1483,321,206,0,2,206
1483,338,106,0,4,106
1483,528,85,1,4,84
1483,62,113,0,16,113
1483,155,101,0,3,101
1483,314,105,0,6,105
1483,365,91,0,10,91
1483,158,87,0,8,87
1483,464,76,0,2,76
1483,453,104,0,6,104
1483,415,82,0,2,82
1483,168,55,0,6,55
1483,531,88,0,3,88
1483,286,61,0,2,61
1483,83,45,0,10,45
1483,480,75,1,2,74
1483,253,61,0,3,61
1483,91,40,0,7,40
1483,184,49,0,5,49
1483,425,65,0,3,65
1483,491,43,0,2,43
1483,324,54,0,4,54
1483,381,56,0,4,56
1483,454,58,0,4,58
1483,441,44,0,8,44
1483,292,36,0,4,36
1483,460,41,0,2,41
1483,499,20,0,2,20
1483,285,20,0,6,20
1483,479,16,0,4,16
1483,473,29,0,1,29
1483,339,18,0,4,18
1483,341,15,0,4,15
1483,397,13,0,3,13
1483,472,7,0,2,7
1483,448,3498,0,24,3498
1483,304,2799,0,16,2799
1483,450,1372,4,7,1368
1483,344,1292,0,8,1292
1483,163,1226,0,9,1226
1483,524,993,0,14,993
1483,71,947,2,3,945
1483,489,941,0,28,941
1483,352,805,0,7,805
1483,73,879,0,9,879
1483,452,682,0,6,682
1483,72,993,0,8,993
1483,89,478,0,6,478
1483,141,483,0,7,483
1483,513,698,0,6,698
1483,195,864,0,14,864
1483,182,857,0,3,857
1483,485,462,0,4,462
1483,518,572,0,13,572
1483,266,409,0,6,409
1483,183,734,0,7,734
1483,34,565,0,7,565
1483,429,490,0,4,490
1483,474,475,0,3,475
1483,32,427,0,16,427
1483,445,331,0,12,331
1483,529,261,0,4,261
1483,522,249,3,6,246
1483,35,368,0,6,368
1483,396,307,0,4,307
1483,380,361,0,3,361
1483,390,362,1,3,361
1483,39,262,0,6,262
1483,175,350,0,12,350
1483,181,237,0,7,237
1483,172,226,0,5,226
1483,431,226,0,9,226
1483,51,199,0,4,199
1483,262,186,0,3,186
1483,291,312,0,6,312
1483,259,218,0,3,218
1483,180,242,0,4,242
1483,210,208,0,2,208
1483,456,213,0,4,213
1483,248,210,0,4,210
1483,166,247,0,4,247
1483,221,178,0,3,178
1483,528,148,0,6,148
1483,417,143,0,5,143
1483,245,225,0,4,225
1483,57,127,0,6,127
1483,312,158,0,7,158
1483,307,151,0,4,151
1483,165,153,0,4,153
1483,194,218,0,3,218
1483,184,157,0,8,157
1483,475,216,0,8,216
1483,455,153,0,6,153
1483,415,151,0,2,151
1483,362,144,0,4,144
1483,88,97,0,6,97
1483,98,98,0,6,98
1483,50,94,0,7,94
1483,169,100,0,6,100
1483,432,146,0,8,146
1483,155,104,0,3,104
1483,222,98,0,6,98
1483,453,133,0,6,133
1483,164,104,0,8,104
1483,365,99,0,10,99
1483,338,89,0,4,89
1483,33,66,0,6,66
1483,464,80,0,2,80
1483,91,61,0,7,61
1483,428,84,0,2,84
1483,168,50,0,6,50
1483,321,116,0,2,116
1483,196,57,0,5,57
1483,314,65,0,4,65
1483,62,66,0,16,66
1483,381,78,0,4,78
1483,479,60,0,3,60
1483,480,65,0,2,65
1483,286,47,0,2,47
1483,83,37,0,10,37
1483,491,30,0,2,30
1483,253,33,0,3,33
1483,454,45,0,4,45
1483,531,34,0,3,34
1483,292,29,0,2,29
1483,158,26,0,8,26
1483,142,17,0,2,17
1483,441,34,0,8,34
1483,425,26,0,3,26
1483,324,20,0,4,20
1483,460,23,0,2,23
1483,341,12,0,4,12
1483,397,12,0,3,12
1483,285,6,0,6,6
1483,448,3483,0,18,3483
1483,304,1838,0,8,1838
1483,163,956,0,6,956
1483,71,885,1,3,884
1483,524,768,0,8,768
1483,344,750,2,3,748
1483,489,730,0,16,730
1483,73,692,0,5,692
1483,513,747,0,5,747
1483,352,419,0,5,419
1483,72,617,0,4,617
1483,452,376,0,3,376
1483,141,350,0,4,350
1483,182,613,0,3,613
1483,266,293,0,4,293
1483,195,500,0,6,500
1483,485,243,0,2,243
1483,522,236,0,5,236
1483,518,288,0,8,288
1483,32,311,0,8,311
1483,390,372,0,3,372
1483,183,370,0,4,370
1483,529,166,0,2,166
1483,34,248,0,4,248
1483,474,229,0,2,229
1483,35,211,0,3,211
1483,380,249,0,3,249
1483,39,187,0,3,187
1483,172,174,0,5,174
1483,180,244,0,4,244
1483,396,164,0,4,164
1483,210,169,0,2,169
1483,181,130,0,4,130
1483,431,128,0,6,128
